path,label,split
SMIDS/Normal_Sperm/Normal_Sperm (854).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (856).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (857).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (859).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (875).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (877).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (878).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (898).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (901).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (909).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (960).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (966).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (99).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (994).bmp,0,test
SMIDS/Normal_Sperm/Normal_Sperm (999).bmp,0,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (10).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (1001).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (101).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (11).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (143).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (144).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (160).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (17).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (170).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (186).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (188).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (195).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (209).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (228).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (240).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (251).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (253).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (257).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (279).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (284).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (289).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (3).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (300).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (308).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (317).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (318).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (324).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (325).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (343).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (346).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (349).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (352).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (357).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (365).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (370).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (378).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (4).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (407).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (409).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (428).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (431).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (432).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (474).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (48).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (489).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (504).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (512).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (52).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (540).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (579).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (581).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (588).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (595).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (596).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (61).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (618).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (642).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (643).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (65).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (652).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (657).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (670).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (671).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (676).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (684).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (688).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (693).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (696).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (699).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (703).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (707).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (716).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (725).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (726).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (732).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (735).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (756).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (759).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (764).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (777).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (79).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (791).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (792).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (801).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (820).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (845).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (86).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (864).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (874).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (896).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (900).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (913).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (915).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (923).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (93).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (940).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (963).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (979).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (982).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (988).bmp,1,test
SMIDS/Abnormal_Sperm/Abnormal_Sperm (993).bmp,1,test
SMIDS/Non-Sperm/Non-Sperm (118).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (137).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (140).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (155).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (161).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (164).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (180).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (20).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (202).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (205).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (208).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (216).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (229).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (239).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (242).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (257).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (288).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (300).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (304).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (305).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (339).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (355).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (364).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (379).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (380).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (383).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (388).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (389).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (392).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (404).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (406).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (408).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (412).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (417).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (423).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (465).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (479).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (480).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (483).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (498).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (505).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (518).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (521).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (529).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (531).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (532).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (54).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (554).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (570).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (587).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (588).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (593).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (609).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (639).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (642).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (645).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (662).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (670).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (675).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (678).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (68).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (684).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (692).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (703).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (716).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (717).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (72).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (721).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (726).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (741).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (747).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (751).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (756).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (793).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (813).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (816).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (820).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (827).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (832).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (833).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (848).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (855).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (86).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (860).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (878).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (879).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (883).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (892).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (904).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (907).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (921).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (931).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (932).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (934).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (941).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (944).bmp,2,test
SMIDS/Non-Sperm/Non-Sperm (963).bmp,2,test
SMIDS/Normal_Sperm/Normal_Sperm (10).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (100).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1000).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1001).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1002).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1003).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1004).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1005).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1006).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1008).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1009).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (101).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1012).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1013).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1015).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1018).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1019).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (102).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1020).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (1021).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (105).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (106).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (108).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (109).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (110).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (112).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (113).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (114).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (118).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (119).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (120).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (121).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (122).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (123).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (124).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (125).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (127).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (128).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (129).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (13).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (131).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (136).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (139).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (14).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (140).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (142).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (143).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (146).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (147).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (148).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (149).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (15).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (151).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (154).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (155).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (156).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (157).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (158).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (159).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (16).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (161).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (162).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (163).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (165).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (166).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (167).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (168).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (169).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (17).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (171).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (173).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (174).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (175).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (176).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (178).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (179).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (18).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (180).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (181).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (182).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (183).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (185).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (186).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (187).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (188).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (189).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (190).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (191).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (192).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (193).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (196).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (197).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (198).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (199).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (2).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (20).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (200).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (201).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (202).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (205).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (206).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (207).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (208).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (21).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (212).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (215).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (216).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (217).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (219).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (22).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (220).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (221).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (222).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (224).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (225).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (226).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (227).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (228).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (229).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (23).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (230).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (231).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (232).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (233).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (234).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (236).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (237).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (238).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (239).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (24).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (242).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (243).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (244).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (246).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (248).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (249).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (251).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (252).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (253).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (255).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (258).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (259).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (26).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (260).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (263).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (264).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (266).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (267).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (268).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (269).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (271).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (272).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (273).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (274).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (276).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (277).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (279).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (28).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (280).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (281).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (282).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (284).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (288).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (289).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (292).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (293).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (296).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (299).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (300).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (301).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (303).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (304).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (305).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (306).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (307).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (308).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (309).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (31).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (310).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (311).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (313).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (316).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (317).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (318).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (320).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (322).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (324).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (327).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (329).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (33).bmp,0,train
SMIDS/Normal_Sperm/Normal_Sperm (332).bmp,0,train
