path,filename,annotation_source
Images/258_01.png,258_01.png,silver
Images/258_02.png,258_02.png,silver
Images/258_03.png,258_03.png,gold
Images/258_04.png,258_04.png,silver
Images/259_01.png,259_01.png,silver
Images/260_01.png,260_01.png,silver
Images/260_02.png,260_02.png,silver
Images/260_03.png,260_03.png,silver
Images/261_01.png,261_01.png,silver
Images/261_02.png,261_02.png,silver
Images/261_03.png,261_03.png,silver
Images/261_04.png,261_04.png,silver
Images/262_01.png,262_01.png,silver
Images/262_02.png,262_02.png,gold
Images/263_01.png,263_01.png,silver
Images/264_01.png,264_01.png,silver
Images/265_01.png,265_01.png,silver
Images/266_01.png,266_01.png,silver
Images/266_02.png,266_02.png,silver
Images/266_03.png,266_03.png,silver
Images/267_01.png,267_01.png,silver
Images/268_01.png,268_01.png,silver
Images/268_02.png,268_02.png,silver
Images/268_03.png,268_03.png,silver
Images/268_04.png,268_04.png,silver
Images/269_01.png,269_01.png,silver
Images/269_02.png,269_02.png,silver
Images/270_01.png,270_01.png,silver
Images/270_02.png,270_02.png,silver
Images/271_01.png,271_01.png,silver
Images/271_02.png,271_02.png,silver
Images/272_01.png,272_01.png,silver
Images/273_01.png,273_01.png,silver
Images/273_02.png,273_02.png,silver
Images/273_03.png,273_03.png,silver
Images/273_04.png,273_04.png,silver
Images/274_01.png,274_01.png,silver
Images/275_01.png,275_01.png,silver
Images/275_02.png,275_02.png,silver
Images/275_03.png,275_03.png,silver
Images/275_04.png,275_04.png,silver
Images/275_05.png,275_05.png,silver
Images/275_06.png,275_06.png,silver
Images/275_07.png,275_07.png,gold
Images/276_01.png,276_01.png,silver
Images/276_02.png,276_02.png,silver
Images/276_03.png,276_03.png,silver
Images/276_04.png,276_04.png,silver
Images/277_01.png,277_01.png,gold
Images/278_01.png,278_01.png,silver
Images/279_01.png,279_01.png,gold
Images/279_02.png,279_02.png,silver
Images/280_01.png,280_01.png,silver
Images/281_01.png,281_01.png,gold
Images/282_01.png,282_01.png,gold
Images/282_02.png,282_02.png,silver
Images/282_03.png,282_03.png,silver
Images/283_01.png,283_01.png,gold
Images/283_02.png,283_02.png,silver
Images/283_03.png,283_03.png,gold
Images/283_04.png,283_04.png,silver
Images/283_05.png,283_05.png,silver
Images/284_01.png,284_01.png,silver
Images/284_02.png,284_02.png,silver
Images/285_01.png,285_01.png,silver
Images/285_02.png,285_02.png,silver
Images/286_01.png,286_01.png,silver
Images/286_02.png,286_02.png,silver
Images/286_03.png,286_03.png,silver
Images/286_04.png,286_04.png,silver
Images/287_01.png,287_01.png,silver
Images/287_02.png,287_02.png,silver
Images/287_03.png,287_03.png,silver
Images/288_01.png,288_01.png,gold
Images/288_02.png,288_02.png,silver
Images/289_01.png,289_01.png,silver
Images/290_01.png,290_01.png,silver
Images/291_01.png,291_01.png,silver
Images/291_02.png,291_02.png,silver
Images/291_03.png,291_03.png,silver
Images/292_01.png,292_01.png,silver
Images/292_02.png,292_02.png,silver
Images/292_03.png,292_03.png,gold
Images/292_04.png,292_04.png,silver
Images/293_01.png,293_01.png,silver
Images/293_02.png,293_02.png,silver
Images/293_03.png,293_03.png,silver
Images/293_04.png,293_04.png,silver
Images/293_05.png,293_05.png,silver
Images/293_06.png,293_06.png,silver
Images/294_01.png,294_01.png,silver
Images/294_02.png,294_02.png,silver
Images/294_03.png,294_03.png,gold
Images/294_04.png,294_04.png,silver
Images/294_05.png,294_05.png,silver
Images/294_06.png,294_06.png,silver
Images/294_07.png,294_07.png,silver
Images/294_08.png,294_08.png,silver
Images/295_01.png,295_01.png,silver
Images/296_01.png,296_01.png,silver
Images/296_02.png,296_02.png,silver
Images/297_01.png,297_01.png,silver
Images/297_02.png,297_02.png,silver
Images/297_03.png,297_03.png,silver
Images/297_04.png,297_04.png,silver
Images/297_05.png,297_05.png,silver
Images/298_01.png,298_01.png,silver
Images/298_02.png,298_02.png,silver
Images/298_03.png,298_03.png,silver
Images/299_01.png,299_01.png,silver
Images/299_02.png,299_02.png,silver
Images/300_01.png,300_01.png,silver
Images/300_02.png,300_02.png,silver
Images/300_03.png,300_03.png,silver
Images/300_04.png,300_04.png,silver
Images/300_05.png,300_05.png,silver
Images/300_06.png,300_06.png,silver
Images/300_07.png,300_07.png,gold
Images/301_01.png,301_01.png,silver
Images/301_02.png,301_02.png,silver
Images/301_03.png,301_03.png,silver
Images/301_04.png,301_04.png,silver
Images/301_05.png,301_05.png,gold
Images/301_06.png,301_06.png,silver
Images/301_07.png,301_07.png,gold
Images/302_01.png,302_01.png,silver
Images/302_02.png,302_02.png,gold
Images/302_03.png,302_03.png,silver
Images/302_04.png,302_04.png,silver
Images/303_01.png,303_01.png,silver
Images/303_02.png,303_02.png,silver
Images/303_03.png,303_03.png,silver
Images/303_04.png,303_04.png,silver
Images/304_01.png,304_01.png,gold
Images/304_02.png,304_02.png,silver
Images/305_01.png,305_01.png,silver
Images/305_02.png,305_02.png,silver
Images/306_01.png,306_01.png,silver
Images/306_02.png,306_02.png,gold
Images/306_03.png,306_03.png,silver
Images/307_01.png,307_01.png,gold
Images/308_01.png,308_01.png,silver
Images/309_01.png,309_01.png,silver
Images/309_02.png,309_02.png,silver
Images/309_03.png,309_03.png,silver
Images/309_04.png,309_04.png,gold
Images/310_01.png,310_01.png,silver
Images/310_02.png,310_02.png,gold
Images/310_03.png,310_03.png,gold
Images/310_04.png,310_04.png,silver
Images/311_01.png,311_01.png,silver
Images/311_02.png,311_02.png,gold
Images/311_03.png,311_03.png,silver
Images/311_04.png,311_04.png,gold
Images/312_01.png,312_01.png,silver
Images/313_01.png,313_01.png,silver
Images/313_02.png,313_02.png,silver
Images/313_03.png,313_03.png,silver
Images/313_04.png,313_04.png,silver
Images/314_01.png,314_01.png,silver
Images/315_01.png,315_01.png,silver
Images/315_02.png,315_02.png,silver
Images/316_01.png,316_01.png,silver
Images/317_01.png,317_01.png,silver
Images/317_02.png,317_02.png,silver
Images/318_01.png,318_01.png,silver
Images/318_02.png,318_02.png,silver
Images/318_03.png,318_03.png,silver
Images/319_01.png,319_01.png,gold
Images/319_02.png,319_02.png,silver
Images/319_03.png,319_03.png,silver
Images/319_04.png,319_04.png,silver
Images/319_05.png,319_05.png,gold
Images/319_06.png,319_06.png,gold
Images/320_01.png,320_01.png,silver
Images/321_01.png,321_01.png,silver
Images/321_02.png,321_02.png,silver
Images/321_03.png,321_03.png,silver
Images/321_04.png,321_04.png,silver
Images/322_01.png,322_01.png,gold
Images/323_01.png,323_01.png,silver
Images/323_02.png,323_02.png,silver
Images/323_03.png,323_03.png,silver
Images/323_04.png,323_04.png,silver
Images/324_01.png,324_01.png,silver
Images/324_02.png,324_02.png,gold
Images/324_03.png,324_03.png,silver
Images/324_04.png,324_04.png,silver
Images/324_05.png,324_05.png,silver
Images/324_06.png,324_06.png,silver
Images/325_01.png,325_01.png,silver
Images/325_02.png,325_02.png,silver
Images/325_03.png,325_03.png,silver
Images/326_01.png,326_01.png,silver
Images/326_02.png,326_02.png,silver
Images/326_03.png,326_03.png,gold
Images/327_01.png,327_01.png,silver
Images/327_02.png,327_02.png,silver
Images/327_03.png,327_03.png,silver
Images/327_04.png,327_04.png,silver
Images/327_05.png,327_05.png,silver
Images/327_06.png,327_06.png,silver
Images/328_01.png,328_01.png,gold
Images/328_02.png,328_02.png,silver
Images/328_03.png,328_03.png,silver
Images/328_04.png,328_04.png,silver
Images/329_01.png,329_01.png,silver
Images/329_02.png,329_02.png,silver
Images/329_03.png,329_03.png,gold
Images/329_04.png,329_04.png,silver
Images/330_01.png,330_01.png,silver
Images/330_02.png,330_02.png,silver
Images/330_03.png,330_03.png,silver
Images/331_01.png,331_01.png,silver
Images/331_02.png,331_02.png,silver
Images/331_03.png,331_03.png,silver
Images/331_04.png,331_04.png,silver
Images/331_05.png,331_05.png,silver
Images/332_01.png,332_01.png,silver
Images/333_01.png,333_01.png,silver
Images/333_02.png,333_02.png,gold
Images/333_03.png,333_03.png,silver
Images/333_04.png,333_04.png,silver
Images/333_05.png,333_05.png,silver
Images/334_01.png,334_01.png,silver
Images/334_02.png,334_02.png,silver
Images/335_01.png,335_01.png,silver
Images/336_01.png,336_01.png,silver
Images/336_02.png,336_02.png,silver
Images/337_01.png,337_01.png,silver
Images/337_02.png,337_02.png,silver
Images/338_01.png,338_01.png,silver
Images/338_02.png,338_02.png,silver
Images/338_03.png,338_03.png,silver
Images/338_04.png,338_04.png,gold
Images/339_01.png,339_01.png,gold
Images/340_01.png,340_01.png,silver
Images/340_02.png,340_02.png,silver
Images/340_03.png,340_03.png,silver
Images/340_04.png,340_04.png,silver
Images/340_05.png,340_05.png,silver
Images/341_01.png,341_01.png,silver
Images/341_02.png,341_02.png,gold
Images/341_03.png,341_03.png,silver
Images/341_04.png,341_04.png,gold
Images/341_05.png,341_05.png,silver
Images/342_01.png,342_01.png,silver
Images/342_02.png,342_02.png,silver
Images/342_03.png,342_03.png,silver
Images/342_04.png,342_04.png,silver
Images/342_05.png,342_05.png,silver
Images/342_06.png,342_06.png,silver
Images/342_07.png,342_07.png,silver
Images/342_08.png,342_08.png,silver
Images/343_01.png,343_01.png,silver
Images/343_02.png,343_02.png,silver
Images/343_03.png,343_03.png,silver
Images/344_01.png,344_01.png,silver
Images/344_02.png,344_02.png,gold
Images/344_03.png,344_03.png,silver
Images/344_04.png,344_04.png,silver
Images/344_05.png,344_05.png,silver
Images/345_01.png,345_01.png,gold
Images/345_02.png,345_02.png,silver
Images/345_03.png,345_03.png,gold
Images/346_01.png,346_01.png,silver
Images/346_02.png,346_02.png,silver
Images/346_03.png,346_03.png,silver
Images/346_04.png,346_04.png,silver
Images/347_01.png,347_01.png,gold
Images/347_02.png,347_02.png,silver
Images/347_03.png,347_03.png,silver
Images/347_04.png,347_04.png,gold
Images/348_01.png,348_01.png,silver
Images/349_01.png,349_01.png,silver
Images/349_02.png,349_02.png,silver
Images/350_01.png,350_01.png,silver
Images/350_02.png,350_02.png,silver
Images/350_03.png,350_03.png,silver
Images/350_04.png,350_04.png,gold
Images/350_05.png,350_05.png,silver
Images/350_06.png,350_06.png,silver
Images/351_01.png,351_01.png,silver
Images/351_02.png,351_02.png,silver
Images/351_03.png,351_03.png,silver
Images/352_01.png,352_01.png,gold
Images/352_02.png,352_02.png,silver
Images/352_03.png,352_03.png,silver
Images/352_04.png,352_04.png,gold
Images/352_05.png,352_05.png,silver
Images/353_01.png,353_01.png,silver
Images/353_02.png,353_02.png,silver
Images/353_03.png,353_03.png,silver
Images/353_04.png,353_04.png,silver
Images/353_05.png,353_05.png,gold
Images/354_01.png,354_01.png,silver
Images/354_02.png,354_02.png,silver
Images/354_03.png,354_03.png,silver
Images/354_04.png,354_04.png,silver
Images/354_05.png,354_05.png,silver
Images/355_01.png,355_01.png,silver
Images/355_02.png,355_02.png,silver
Images/355_03.png,355_03.png,silver
Images/356_01.png,356_01.png,silver
Images/357_01.png,357_01.png,silver
Images/357_02.png,357_02.png,gold
Images/357_03.png,357_03.png,silver
Images/358_01.png,358_01.png,silver
Images/358_02.png,358_02.png,silver
Images/359_01.png,359_01.png,silver
Images/359_02.png,359_02.png,silver
Images/360_01.png,360_01.png,silver
Images/361_01.png,361_01.png,silver
Images/361_02.png,361_02.png,gold
Images/361_03.png,361_03.png,silver
Images/362_01.png,362_01.png,silver
Images/362_02.png,362_02.png,silver
Images/362_03.png,362_03.png,silver
Images/362_04.png,362_04.png,silver
Images/363_01.png,363_01.png,silver
Images/363_02.png,363_02.png,silver
Images/363_03.png,363_03.png,silver
Images/363_04.png,363_04.png,silver
Images/363_05.png,363_05.png,silver
Images/363_06.png,363_06.png,silver
Images/364_01.png,364_01.png,silver
Images/365_01.png,365_01.png,gold
Images/366_01.png,366_01.png,silver
Images/366_02.png,366_02.png,silver
Images/366_03.png,366_03.png,silver
Images/366_04.png,366_04.png,silver
Images/367_01.png,367_01.png,gold
Images/368_01.png,368_01.png,gold
Images/368_02.png,368_02.png,silver
Images/368_03.png,368_03.png,silver
Images/368_04.png,368_04.png,silver
Images/368_05.png,368_05.png,silver
Images/369_01.png,369_01.png,gold
Images/369_02.png,369_02.png,silver
Images/369_03.png,369_03.png,gold
Images/369_04.png,369_04.png,silver
Images/369_05.png,369_05.png,silver
Images/369_06.png,369_06.png,silver
Images/370_01.png,370_01.png,silver
Images/370_02.png,370_02.png,silver
Images/371_01.png,371_01.png,silver
Images/371_02.png,371_02.png,silver
Images/371_03.png,371_03.png,silver
Images/372_01.png,372_01.png,silver
Images/372_02.png,372_02.png,silver
Images/372_03.png,372_03.png,silver
Images/372_04.png,372_04.png,silver
Images/372_05.png,372_05.png,silver
Images/372_06.png,372_06.png,silver
Images/373_01.png,373_01.png,silver
Images/374_01.png,374_01.png,silver
Images/374_02.png,374_02.png,silver
Images/374_03.png,374_03.png,silver
Images/375_01.png,375_01.png,silver
Images/376_01.png,376_01.png,silver
Images/377_01.png,377_01.png,silver
Images/377_02.png,377_02.png,silver
Images/377_03.png,377_03.png,silver
Images/377_04.png,377_04.png,silver
Images/378_01.png,378_01.png,silver
Images/379_01.png,379_01.png,silver
Images/379_02.png,379_02.png,silver
Images/380_01.png,380_01.png,silver
Images/380_02.png,380_02.png,silver
Images/381_01.png,381_01.png,silver
Images/381_02.png,381_02.png,silver
Images/381_03.png,381_03.png,silver
Images/382_01.png,382_01.png,silver
Images/383_01.png,383_01.png,silver
Images/383_02.png,383_02.png,silver
Images/383_03.png,383_03.png,silver
Images/383_04.png,383_04.png,silver
Images/384_01.png,384_01.png,silver
Images/384_02.png,384_02.png,silver
Images/384_03.png,384_03.png,silver
Images/384_04.png,384_04.png,silver
Images/384_05.png,384_05.png,silver
Images/385_01.png,385_01.png,silver
Images/385_02.png,385_02.png,silver
Images/386_01.png,386_01.png,silver
Images/387_01.png,387_01.png,silver
Images/388_01.png,388_01.png,silver
Images/388_02.png,388_02.png,silver
Images/388_03.png,388_03.png,silver
Images/389_01.png,389_01.png,silver
Images/389_02.png,389_02.png,silver
Images/390_01.png,390_01.png,silver
Images/390_02.png,390_02.png,silver
Images/390_03.png,390_03.png,silver
Images/390_04.png,390_04.png,silver
Images/391_01.png,391_01.png,silver
Images/391_02.png,391_02.png,silver
Images/392_01.png,392_01.png,gold
Images/392_02.png,392_02.png,silver
Images/392_03.png,392_03.png,silver
Images/392_04.png,392_04.png,silver
Images/392_05.png,392_05.png,silver
Images/392_06.png,392_06.png,silver
Images/392_07.png,392_07.png,gold
Images/393_01.png,393_01.png,silver
Images/393_02.png,393_02.png,silver
Images/393_03.png,393_03.png,silver
Images/393_04.png,393_04.png,silver
Images/393_05.png,393_05.png,silver
Images/393_06.png,393_06.png,silver
Images/393_07.png,393_07.png,silver
Images/393_08.png,393_08.png,silver
Images/393_09.png,393_09.png,silver
Images/393_10.png,393_10.png,silver
Images/393_11.png,393_11.png,silver
Images/394_01.png,394_01.png,silver
Images/395_01.png,395_01.png,silver
Images/395_02.png,395_02.png,silver
Images/396_01.png,396_01.png,silver
Images/397_01.png,397_01.png,silver
Images/398_01.png,398_01.png,silver
Images/399_01.png,399_01.png,gold
Images/399_02.png,399_02.png,gold
Images/399_03.png,399_03.png,silver
Images/399_04.png,399_04.png,silver
Images/400_01.png,400_01.png,gold
Images/400_02.png,400_02.png,silver
Images/400_03.png,400_03.png,silver
Images/401_01.png,401_01.png,gold
Images/401_02.png,401_02.png,gold
Images/401_03.png,401_03.png,silver
Images/401_04.png,401_04.png,silver
Images/401_05.png,401_05.png,silver
Images/402_01.png,402_01.png,gold
Images/402_02.png,402_02.png,silver
Images/403_01.png,403_01.png,silver
Images/404_01.png,404_01.png,gold
Images/405_01.png,405_01.png,silver
Images/405_02.png,405_02.png,silver
Images/405_03.png,405_03.png,silver
Images/405_04.png,405_04.png,silver
Images/405_05.png,405_05.png,silver
Images/406_01.png,406_01.png,silver
Images/406_02.png,406_02.png,gold
Images/406_03.png,406_03.png,silver
Images/406_04.png,406_04.png,silver
Images/406_05.png,406_05.png,silver
Images/406_06.png,406_06.png,silver
Images/407_01.png,407_01.png,silver
Images/407_02.png,407_02.png,silver
Images/407_03.png,407_03.png,silver
Images/408_01.png,408_01.png,silver
Images/408_02.png,408_02.png,silver
Images/409_01.png,409_01.png,silver
Images/409_02.png,409_02.png,silver
Images/409_03.png,409_03.png,silver
Images/409_04.png,409_04.png,silver
Images/409_05.png,409_05.png,silver
Images/409_06.png,409_06.png,silver
Images/410_01.png,410_01.png,silver
Images/411_01.png,411_01.png,silver
Images/411_02.png,411_02.png,silver
Images/411_03.png,411_03.png,silver
Images/411_04.png,411_04.png,silver
Images/412_01.png,412_01.png,silver
Images/412_02.png,412_02.png,gold
Images/412_03.png,412_03.png,silver
Images/412_04.png,412_04.png,silver
Images/413_01.png,413_01.png,silver
Images/414_01.png,414_01.png,silver
Images/414_02.png,414_02.png,silver
Images/414_03.png,414_03.png,silver
Images/414_04.png,414_04.png,silver
Images/414_05.png,414_05.png,silver
Images/414_06.png,414_06.png,silver
Images/414_07.png,414_07.png,gold
Images/414_08.png,414_08.png,silver
Images/414_09.png,414_09.png,silver
Images/414_10.png,414_10.png,silver
Images/415_01.png,415_01.png,silver
Images/416_01.png,416_01.png,silver
Images/417_01.png,417_01.png,silver
Images/418_01.png,418_01.png,silver
Images/419_01.png,419_01.png,silver
Images/419_02.png,419_02.png,silver
Images/420_01.png,420_01.png,silver
Images/420_02.png,420_02.png,silver
Images/420_03.png,420_03.png,silver
Images/420_04.png,420_04.png,silver
Images/420_05.png,420_05.png,silver
Images/420_06.png,420_06.png,silver
Images/420_07.png,420_07.png,silver
Images/420_08.png,420_08.png,silver
Images/421_01.png,421_01.png,silver
Images/421_02.png,421_02.png,gold
Images/421_03.png,421_03.png,silver
Images/421_04.png,421_04.png,silver
Images/421_05.png,421_05.png,silver
Images/421_06.png,421_06.png,silver
Images/421_07.png,421_07.png,silver
Images/422_01.png,422_01.png,silver
Images/423_01.png,423_01.png,silver
Images/424_01.png,424_01.png,silver
Images/425_01.png,425_01.png,silver
Images/426_01.png,426_01.png,silver
Images/427_01.png,427_01.png,silver
Images/427_02.png,427_02.png,silver
Images/428_01.png,428_01.png,gold
Images/429_01.png,429_01.png,silver
Images/430_01.png,430_01.png,silver
Images/430_02.png,430_02.png,gold
Images/430_03.png,430_03.png,silver
Images/430_04.png,430_04.png,gold
Images/430_05.png,430_05.png,silver
Images/430_06.png,430_06.png,silver
Images/430_07.png,430_07.png,silver
Images/430_08.png,430_08.png,silver
Images/430_09.png,430_09.png,silver
Images/431_01.png,431_01.png,silver
Images/431_02.png,431_02.png,silver
Images/431_03.png,431_03.png,silver
Images/431_04.png,431_04.png,silver
Images/431_05.png,431_05.png,silver
Images/432_01.png,432_01.png,silver
Images/432_02.png,432_02.png,silver
Images/432_03.png,432_03.png,silver
Images/432_04.png,432_04.png,gold
Images/433_01.png,433_01.png,silver
Images/433_02.png,433_02.png,gold
Images/433_03.png,433_03.png,silver
Images/433_04.png,433_04.png,silver
Images/434_01.png,434_01.png,silver
Images/434_02.png,434_02.png,gold
Images/434_03.png,434_03.png,silver
Images/434_04.png,434_04.png,silver
Images/434_05.png,434_05.png,silver
Images/434_06.png,434_06.png,silver
Images/434_07.png,434_07.png,silver
Images/434_08.png,434_08.png,silver
Images/435_01.png,435_01.png,silver
Images/436_01.png,436_01.png,silver
Images/436_02.png,436_02.png,silver
Images/436_03.png,436_03.png,silver
Images/436_04.png,436_04.png,gold
Images/436_05.png,436_05.png,silver
Images/436_06.png,436_06.png,gold
Images/436_07.png,436_07.png,silver
Images/436_08.png,436_08.png,silver
Images/437_01.png,437_01.png,silver
Images/437_02.png,437_02.png,silver
Images/437_03.png,437_03.png,silver
Images/437_04.png,437_04.png,silver
Images/438_01.png,438_01.png,gold
Images/438_02.png,438_02.png,silver
Images/438_03.png,438_03.png,silver
Images/439_01.png,439_01.png,silver
Images/439_02.png,439_02.png,silver
Images/439_03.png,439_03.png,silver
Images/439_04.png,439_04.png,gold
Images/439_05.png,439_05.png,silver
Images/439_06.png,439_06.png,silver
Images/440_01.png,440_01.png,silver
Images/440_02.png,440_02.png,silver
Images/441_01.png,441_01.png,silver
Images/441_02.png,441_02.png,silver
Images/442_01.png,442_01.png,silver
Images/442_02.png,442_02.png,silver
Images/442_03.png,442_03.png,silver
Images/442_04.png,442_04.png,silver
Images/443_01.png,443_01.png,silver
Images/443_02.png,443_02.png,silver
Images/443_03.png,443_03.png,silver
Images/443_04.png,443_04.png,silver
Images/443_05.png,443_05.png,silver
Images/444_01.png,444_01.png,gold
Images/444_02.png,444_02.png,silver
Images/444_03.png,444_03.png,silver
Images/444_04.png,444_04.png,silver
Images/445_01.png,445_01.png,silver
Images/445_02.png,445_02.png,silver
Images/445_03.png,445_03.png,silver
Images/446_01.png,446_01.png,gold
Images/446_02.png,446_02.png,silver
Images/447_01.png,447_01.png,silver
Images/447_02.png,447_02.png,silver
Images/448_01.png,448_01.png,silver
Images/449_01.png,449_01.png,silver
Images/450_01.png,450_01.png,silver
Images/451_01.png,451_01.png,gold
Images/452_01.png,452_01.png,gold
Images/453_01.png,453_01.png,silver
Images/454_01.png,454_01.png,silver
Images/455_01.png,455_01.png,silver
Images/456_01.png,456_01.png,silver
Images/456_02.png,456_02.png,silver
Images/456_03.png,456_03.png,silver
Images/456_04.png,456_04.png,gold
Images/456_05.png,456_05.png,silver
Images/456_06.png,456_06.png,silver
Images/456_07.png,456_07.png,silver
Images/457_01.png,457_01.png,silver
Images/457_02.png,457_02.png,silver
Images/457_03.png,457_03.png,silver
Images/457_04.png,457_04.png,gold
Images/458_01.png,458_01.png,silver
Images/458_02.png,458_02.png,silver
Images/458_03.png,458_03.png,silver
Images/458_04.png,458_04.png,silver
Images/459_01.png,459_01.png,silver
Images/459_02.png,459_02.png,silver
Images/459_03.png,459_03.png,silver
Images/460_01.png,460_01.png,silver
Images/460_02.png,460_02.png,gold
Images/461_01.png,461_01.png,silver
Images/462_01.png,462_01.png,gold
Images/462_02.png,462_02.png,gold
Images/463_01.png,463_01.png,silver
Images/463_02.png,463_02.png,silver
Images/463_03.png,463_03.png,silver
Images/463_04.png,463_04.png,silver
Images/463_05.png,463_05.png,silver
Images/464_01.png,464_01.png,silver
Images/465_01.png,465_01.png,silver
Images/465_02.png,465_02.png,silver
Images/466_01.png,466_01.png,silver
Images/466_02.png,466_02.png,silver
Images/467_01.png,467_01.png,silver
Images/467_02.png,467_02.png,gold
Images/467_03.png,467_03.png,silver
Images/467_04.png,467_04.png,silver
Images/468_01.png,468_01.png,silver
Images/468_02.png,468_02.png,silver
Images/468_03.png,468_03.png,silver
Images/469_01.png,469_01.png,silver
Images/469_02.png,469_02.png,silver
Images/469_03.png,469_03.png,silver
Images/470_01.png,470_01.png,silver
Images/470_02.png,470_02.png,silver
Images/471_01.png,471_01.png,silver
Images/471_02.png,471_02.png,gold
Images/472_01.png,472_01.png,silver
Images/473_01.png,473_01.png,silver
Images/474_01.png,474_01.png,gold
Images/474_02.png,474_02.png,silver
Images/474_03.png,474_03.png,silver
Images/474_04.png,474_04.png,silver
Images/474_05.png,474_05.png,silver
Images/475_01.png,475_01.png,silver
Images/475_02.png,475_02.png,silver
Images/475_03.png,475_03.png,silver
Images/475_04.png,475_04.png,silver
Images/475_05.png,475_05.png,silver
Images/475_06.png,475_06.png,silver
Images/475_07.png,475_07.png,silver
Images/476_01.png,476_01.png,silver
Images/477_01.png,477_01.png,silver
Images/477_02.png,477_02.png,silver
Images/477_03.png,477_03.png,silver
Images/478_01.png,478_01.png,silver
Images/478_02.png,478_02.png,silver
Images/478_03.png,478_03.png,silver
Images/478_04.png,478_04.png,silver
Images/479_01.png,479_01.png,silver
Images/479_02.png,479_02.png,silver
Images/479_03.png,479_03.png,silver
Images/480_01.png,480_01.png,silver
Images/481_01.png,481_01.png,silver
Images/481_02.png,481_02.png,silver
Images/481_03.png,481_03.png,silver
Images/482_01.png,482_01.png,silver
Images/483_01.png,483_01.png,silver
Images/483_02.png,483_02.png,gold
Images/483_03.png,483_03.png,silver
Images/483_04.png,483_04.png,silver
Images/484_01.png,484_01.png,gold
Images/484_02.png,484_02.png,silver
Images/485_01.png,485_01.png,silver
Images/485_02.png,485_02.png,silver
Images/486_01.png,486_01.png,silver
Images/487_01.png,487_01.png,silver
Images/488_01.png,488_01.png,silver
Images/488_02.png,488_02.png,silver
Images/489_01.png,489_01.png,silver
Images/489_02.png,489_02.png,silver
Images/489_03.png,489_03.png,silver
Images/490_01.png,490_01.png,silver
Images/490_02.png,490_02.png,silver
Images/490_03.png,490_03.png,silver
Images/491_01.png,491_01.png,silver
Images/492_01.png,492_01.png,silver
Images/492_02.png,492_02.png,silver
Images/492_03.png,492_03.png,silver
Images/493_01.png,493_01.png,silver
Images/493_02.png,493_02.png,silver
Images/494_01.png,494_01.png,silver
Images/494_02.png,494_02.png,silver
Images/495_01.png,495_01.png,silver
Images/495_02.png,495_02.png,silver
Images/495_03.png,495_03.png,gold
Images/495_04.png,495_04.png,silver
Images/496_01.png,496_01.png,gold
Images/496_02.png,496_02.png,silver
Images/496_03.png,496_03.png,silver
Images/496_04.png,496_04.png,silver
Images/496_05.png,496_05.png,silver
Images/496_06.png,496_06.png,gold
Images/496_07.png,496_07.png,silver
Images/497_01.png,497_01.png,silver
Images/497_02.png,497_02.png,silver
Images/497_03.png,497_03.png,silver
Images/497_04.png,497_04.png,silver
Images/498_01.png,498_01.png,silver
Images/498_02.png,498_02.png,silver
Images/498_03.png,498_03.png,silver
Images/499_01.png,499_01.png,silver
Images/499_02.png,499_02.png,silver
Images/500_01.png,500_01.png,silver
Images/501_01.png,501_01.png,silver
Images/501_02.png,501_02.png,silver
Images/501_03.png,501_03.png,silver
Images/501_04.png,501_04.png,silver
Images/501_05.png,501_05.png,silver
Images/501_06.png,501_06.png,silver
Images/501_07.png,501_07.png,silver
Images/502_01.png,502_01.png,silver
Images/502_02.png,502_02.png,silver
Images/503_01.png,503_01.png,silver
Images/504_01.png,504_01.png,gold
Images/504_02.png,504_02.png,silver
Images/505_01.png,505_01.png,gold
Images/506_01.png,506_01.png,silver
Images/506_02.png,506_02.png,silver
Images/507_01.png,507_01.png,silver
Images/507_02.png,507_02.png,silver
Images/507_03.png,507_03.png,silver
Images/507_04.png,507_04.png,silver
Images/507_05.png,507_05.png,silver
Images/508_01.png,508_01.png,gold
Images/508_02.png,508_02.png,gold
Images/508_03.png,508_03.png,silver
Images/508_04.png,508_04.png,silver
Images/508_05.png,508_05.png,silver
Images/509_01.png,509_01.png,silver
Images/510_01.png,510_01.png,silver
Images/510_02.png,510_02.png,silver
Images/511_01.png,511_01.png,gold
Images/512_01.png,512_01.png,gold
Images/512_02.png,512_02.png,silver
Images/513_01.png,513_01.png,silver
Images/513_02.png,513_02.png,silver
Images/513_03.png,513_03.png,silver
Images/514_01.png,514_01.png,silver
Images/515_01.png,515_01.png,silver
Images/515_02.png,515_02.png,silver
Images/515_03.png,515_03.png,silver
Images/516_01.png,516_01.png,gold
Images/516_02.png,516_02.png,silver
Images/516_03.png,516_03.png,silver
Images/516_04.png,516_04.png,silver
Images/517_01.png,517_01.png,silver
Images/517_02.png,517_02.png,silver
Images/518_01.png,518_01.png,silver
Images/519_01.png,519_01.png,gold
Images/520_01.png,520_01.png,silver
Images/520_02.png,520_02.png,silver
Images/520_03.png,520_03.png,silver
Images/520_04.png,520_04.png,silver
Images/521_01.png,521_01.png,silver
Images/521_02.png,521_02.png,silver
Images/522_01.png,522_01.png,silver
Images/523_01.png,523_01.png,silver
Images/523_02.png,523_02.png,gold
Images/523_03.png,523_03.png,silver
Images/523_04.png,523_04.png,silver
Images/524_01.png,524_01.png,silver
Images/524_02.png,524_02.png,silver
Images/524_03.png,524_03.png,gold
